name,version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
ivy,1.4,fr.jayasoft.ivy.event.download.PrepareDownloadEvent,2,2,0,3,3,0,1,3,2,1,15,0.5,1,0.923076923,0.666666667,0,0,5.5,1,0.5,0
ivy,1.4,fr.jayasoft.ivy.LatestStrategy,3,1,0,11,3,3,10,1,3,2,3,0,0,0,0.666666667,0,0,0,1,1,0
ivy,1.4,fr.jayasoft.ivy.DefaultDependencyDescriptor,45,1,0,19,113,634,9,11,37,0.844155844,1006,1,5,0,0.141608392,0,0,21.04444444,9,1.5778,0
ivy,1.4,fr.jayasoft.ivy.event.resolve.EndResolveEvent,2,3,0,4,3,0,1,4,2,1,17,0.5,1,0.928571429,0.6,0,0,6.5,1,0.5,0
ivy,1.4,fr.jayasoft.ivy.util.CopyProgressEvent,7,1,0,3,8,15,3,0,6,0.5,51,1,0,0,0.535714286,0,0,5.857142857,1,0.5714,0
ivy,1.4,fr.jayasoft.ivy.util.Credentials,10,1,0,6,17,31,6,0,10,0.611111111,107,1,0,0,0.4,1,1,9.3,3,1.3,0
ivy,1.4,fr.jayasoft.ivy.ResolvedModuleRevision,8,1,0,26,8,28,24,3,8,2,8,0,0,0,1,0,0,0,1,1,0
ivy,1.4,fr.jayasoft.ivy.ConflictManager,2,1,0,10,2,1,10,1,2,2,2,0,0,0,0.666666667,0,0,0,1,1,0
ivy,1.4,fr.jayasoft.ivy.xml.XmlModuleDescriptorWriter,3,1,0,16,65,3,5,0,2,2,877,0,0,0,0.416666667,0,0,291.3333333,4,1.6667,1
ivy,1.4,fr.jayasoft.ivy.AbstractArtifact,10,1,2,5,41,45,2,3,10,2,173,0,0,0,0.466666667,1,1,16.3,9,1.8,0
ivy,1.4,fr.jayasoft.ivy.DefaultArtifact,16,2,0,16,32,86,12,4,16,0.511111111,187,0,1,0.409090909,0.294642857,1,8,10.5,1,0.8125,0
ivy,1.4,fr.jayasoft.ivy.resolver.URLLister,2,1,0,4,2,1,4,0,2,2,2,0,0,0,0.666666667,0,0,0,1,1,0
ivy,1.4,fr.jayasoft.ivy.ant.IvyCachePath,5,6,0,8,28,2,0,8,5,0.625,101,1,0,0.956043956,0.7,1,1,18.8,1,0.8,0
ivy,1.4,fr.jayasoft.ivy.filter.NoFilter,3,1,0,3,4,3,2,1,1,1,14,0,1,0,0.75,0,0,3.333333333,1,0.3333,0
ivy,1.4,fr.jayasoft.ivy.ant.IvyPublish,43,4,0,14,103,739,1,14,41,0.94047619,642,1,0,0.59223301,0.372093023,3,5,13.46511628,1,0.9767,0
ivy,1.4,fr.jayasoft.ivy.url.BasicURLHandler,5,2,0,8,40,10,2,0,5,2,338,0,0,0.6,0.48,1,3,66.6,14,3.4,0
ivy,1.4,fr.jayasoft.ivy.url.URLHandlerDispatcher,15,1,0,6,31,89,2,0,15,0.107142857,133,1,1,0,0.333333333,0,0,7.733333333,2,1,0
ivy,1.4,fr.jayasoft.ivy.ant.IvyArtifactReport,21,4,0,12,102,160,0,12,13,0.85,782,1,0,0.75308642,0.178571429,3,6,36,7,1.5238,0
ivy,1.4,fr.jayasoft.ivy.repository.LazyResource,14,1,1,2,19,79,1,1,7,0.807692308,97,1,0,0,0.285714286,0,0,5.5,2,1,0
ivy,1.4,fr.jayasoft.ivy.url.IvyAuthenticator,3,2,0,4,18,3,1,0,0,1,53,0,1,0.933333333,1,1,1,16.33333333,2,0.6667,0
ivy,1.4,fr.jayasoft.ivy.util.XMLHelper,7,1,0,7,23,15,5,0,5,0.888888889,148,0.5,0,0,0.4,0,0,19.28571429,1,0.7143,0
ivy,1.4,fr.jayasoft.ivy.version.VersionRangeMatcher,12,2,0,7,31,10,3,0,9,1.01010101,303,1,1,0.5,0.393939394,1,1,22,6,1.6667,0
ivy,1.4,fr.jayasoft.ivy.latest.LatestLexicographicStrategy,2,3,0,3,5,0,1,2,1,0,15,1,0,1,1,0,0,6,0,0,0
ivy,1.4,fr.jayasoft.ivy.version.Match,12,1,0,8,30,54,1,0,10,0.840909091,169,1,0,0,0.5,0,0,12.75,3,1.4167,0
ivy,1.4,fr.jayasoft.ivy.repository.Repository,10,1,0,14,10,45,11,3,10,2,10,0,0,0,0.366666667,0,0,0,1,1,0
ivy,1.4,fr.jayasoft.ivy.resolver.IBiblioResolver,24,6,0,14,57,222,0,0,19,0.695652174,349,0.6,0,0.843537415,0.139880952,5,10,13.33333333,8,1.8333,0
ivy,1.4,fr.jayasoft.ivy.ant.AddPathTask,13,3,0,8,32,4,0,8,13,0.666666667,134,1,0,0.755102041,0.192307692,2,2,9.076923077,1,0.9231,0
ivy,1.4,fr.jayasoft.ivy.IvyNode,103,1,0,47,260,4423,21,33,71,0.903313049,3559,1,6,0,0.098039216,1,1,33.27184466,26,2.5631,0
